budget,id,original_language,original_title,popularity,revenue,status,vote_average,vote_count
0,11455,en,Up in Smoke,7.194364,41590893.0,Released,6.7,201.0
0,27221,de,Wo die grünen Ameisen träumen,0.651787,0.0,Released,7.1,10.0
0,30950,en,Metroland,0.503503,0.0,Released,6.1,8.0
0,46663,en,Nochnye Syostry,0.449747,0.0,Released,3.0,2.0
0,43444,it,L'amore,0.341956,0.0,Released,7.3,7.0
0,308457,en,Advantageous,3.436595,0.0,Released,6.4,46.0
0,230210,ja,骨壺,0.760241,0.0,Released,4.6,5.0
0,163706,it,Cronaca di una morte annunciata,1.389198,0.0,Released,6.6,7.0
0,21700,es,Airbag,1.879667,0.0,Released,6.5,25.0
0,6418,en,Hotel Chevalier,4.933446,0.0,Released,7.1,204.0
0,82510,en,Hollywood Sex Wars,1.180964,0.0,Released,3.8,5.0
0,84079,en,A Time to Love and a Time to Die,1.640077,0.0,Released,7.4,19.0
0,117506,cn,車手,1.525108,0.0,Released,5.6,30.0
0,55859,en,Knock On Wood,0.872895,0.0,Released,7.1,8.0
0,161006,en,Praying With Lior,0.004706,82.0,Released,0.0,0.0
0,92716,en,The Maltese Bippy,0.001648,0.0,Released,0.0,0.0
0,51069,en,I Like Killing Flies,0.829,14000.0,Released,6.9,11.0
0,220746,en,Jewtopia,3.74131,0.0,Released,4.3,17.0
0,58287,en,Stand van de sterren,0.49163,0.0,Released,9.0,3.0
0,33766,en,Smooth Talk,3.312484,0.0,Released,5.6,15.0
0,28715,en,Madhouse,2.243631,0.0,Released,6.0,21.0
0,87897,en,Homebodies,1e-06,0.0,Released,7.3,3.0
0,34945,en,The Conspirators,0.755304,0.0,Released,5.5,3.0
0,185495,en,Terror in the Wax Museum,0.698608,0.0,Released,5.9,5.0
0,25525,en,SF Shinseiki Lensman,0.401054,0.0,Released,6.8,4.0
0,155556,en,Blood Brother,0.725065,0.0,Released,6.6,11.0
15000000,68,en,Brazil,9.837287,0.0,Released,7.6,877.0
34000000,698,en,Moonraker,10.576273,210308099.0,Released,5.9,551.0
0,138502,nl,Offline,1.270481,0.0,Released,6.3,3.0
0,255906,it,Il figlio dello sceicco,0.09878,0.0,Released,4.5,2.0
0,60400,en,The Blue Bird,0.73103,0.0,Released,6.4,8.0
0,51939,en,The Hire: Beat the Devil,0.872822,0.0,Released,6.5,15.0
0,435821,ko,재심,1.956476,0.0,Released,6.9,4.0
0,45807,en,The Balloonatic,1.701368,0.0,Released,5.8,12.0
110,84179,en,Bones Brigade: An Autobiography,1.045944,0.0,Released,7.9,20.0
0,25562,en,Soapdish,9.904821,36489888.0,Released,6.0,61.0
0,149645,en,Smiley's People,1.809791,0.0,Released,8.0,12.0
0,14308,en,I Am Trying to Break Your Heart,0.998704,0.0,Released,8.0,4.0
0,24816,en,The Gnome-Mobile,1.479408,0.0,Released,5.8,23.0
20000000,19382,en,Biloxi Blues,4.619593,51684798.0,Released,6.4,72.0
16500000,11093,en,House of Sand and Fog,9.245145,16942795.0,Released,7.0,202.0
0,324578,es,Mariposa,0.35236,0.0,Released,10.0,3.0
0,65188,en,Leben nach Microsoft,0.107603,0.0,Released,4.8,2.0
0,66159,en,The Most Fertile Man in Ireland,0.108591,0.0,Released,5.7,3.0
0,42612,en,Medium Cool,1.080317,0.0,Released,7.0,14.0
100,271120,zh,Singapore GaGa,0.003025,0.0,Released,0.0,0.0
0,71157,fr,Polisse,8.98296,20374201.0,Released,7.9,292.0
0,33068,en,Hell House,0.45788,0.0,Released,6.8,13.0
10000000,50116,en,Simpatico,3.143748,929606.0,Released,5.3,6.0
0,2923,en,B. Monkey,2.399824,0.0,Released,5.8,14.0
0,334146,en,Genetic Me,0.017649,0.0,Released,0.0,0.0
0,5620,en,"Nachts, wenn Dracula erwacht",5.419176,0.0,Released,6.2,21.0
0,56997,en,Are You Scared 2,0.865505,0.0,Released,2.7,5.0
0,62134,en,Paparazzi,0.717324,0.0,Released,5.4,11.0
0,77461,fr,Et maintenant on va où?,3.809202,0.0,Released,7.0,44.0
0,280134,en,The Sweet Ride,0.49706,0.0,Released,5.0,2.0
85000000,11253,en,Hellboy II: The Golden Army,11.928661,160388063.0,Released,6.5,1555.0
0,27359,en,Brand Upon the Brain! A Remembrance in 12 Chapters,1.547591,0.0,Released,6.6,20.0
886000,20325,en,Swing Time,6.507597,2600000.0,Released,7.1,47.0
0,160844,it,Una donna per la vita,0.126154,0.0,Released,5.3,3.0
0,29490,en,Voice of the Whistler,0.113959,0.0,Released,6.3,2.0
0,147747,en,Wetherby,5.162757,0.0,Released,5.1,9.0
58000000,72431,en,Red Tails,7.145835,50365377.0,Released,5.9,180.0
0,176298,en,Opus III,0.256196,0.0,Released,6.9,5.0
0,101660,en,V,3.330159,0.0,Released,6.9,32.0
0,58767,en,Sniper: Reloaded,5.249191,0.0,Released,5.2,43.0
0,36519,en,Payment Deferred,0.528123,0.0,Released,4.5,2.0
0,20012,en,The Void,2.421893,0.0,Released,3.8,5.0
11000000,14434,en,I Think I Love My Wife,3.966066,13196245.0,Released,5.0,56.0
0,12799,fr,À Toute vitesse,0.384033,0.0,Released,6.6,4.0
0,67451,fr,Le Voyage imaginaire,0.158356,0.0,Released,6.5,4.0
0,13283,en,Barbie as the Island Princess,8.935419,0.0,Released,6.3,96.0
0,54890,hi,Dhobi Ghat,1.017917,0.0,Released,6.7,18.0
0,51175,en,Shaka Zulu: The Last Great Warrior,0.327513,0.0,Released,5.3,3.0
2000000,36139,en,High Plains Invaders,1.225217,0.0,Released,5.3,9.0
1500000,208242,en,Assassins Tale,1.700323,0.0,Released,4.8,15.0
0,27074,en,Oklahoma!,0.871076,0.0,Released,4.6,6.0
0,150473,et,Vasaku jala reede,0.578396,0.0,Released,6.5,2.0
0,27953,tr,Kabadayı,1.111025,10161213.0,Released,6.8,13.0
0,11605,en,The List of Adrian Messenger,2.216599,0.0,Released,6.6,14.0
0,273197,zh,催眠大师,1.723131,0.0,Released,6.3,15.0
0,116327,en,How to Make a Monster,0.525931,0.0,Released,5.2,5.0
0,42489,en,Sounder,0.684483,0.0,Released,6.5,11.0
60000000,9320,en,The Avengers,9.562953,48585416.0,Released,4.4,205.0
0,288291,es,¡Qué hacer!,0.076219,0.0,Released,5.0,1.0
0,59110,en,Parked,1.248383,0.0,Released,6.7,18.0
140000000,9016,en,Treasure Planet,16.141913,109578115.0,Released,7.2,980.0
0,33305,en,Scanners III: The Takeover,1.614913,0.0,Released,3.9,16.0
0,21512,en,The Blood of Heroes,10.3371,882290.0,Released,5.9,32.0
0,259550,en,Two Gentlemen Sharing,0.171405,0.0,Released,4.0,1.0
0,85677,en,The Constant Nymph,0.432041,0.0,Released,5.1,4.0
0,336265,en,The Mind's Eye,1.703803,0.0,Released,5.1,26.0
0,59434,fr,Le cave se rebiffe,1.249245,0.0,Released,7.1,15.0
14000000,24940,en,Head Over Heels,5.594987,10424470.0,Released,5.3,73.0
0,377276,fr,La Loi de la jungle,2.2326,0.0,Released,5.8,26.0
0,254251,en,Our RoboCop Remake,0.553725,0.0,Released,6.6,7.0
0,83403,en,Conception,0.594675,0.0,Released,4.4,9.0
0,43625,en,Heidi,0.64338,0.0,Released,6.5,4.0
0,336055,ko,오피스,0.967907,0.0,Released,6.4,8.0
0,55438,en,Break Blade 6: Doukoku no Toride,0.429279,0.0,Post Production,8.2,3.0
0,371451,zh,陀地驱魔人,0.894323,0.0,Released,6.0,16.0
0,30347,en,Jesse Stone: Death in Paradise,6.490445,0.0,Released,6.9,31.0
0,7504,hi,1947: Earth,3.877988,528972.0,Released,6.6,9.0
0,134608,es,El valle de las espadas,0.089389,0.0,Rumored,0.0,0.0
0,27902,en,Love Wrecked,6.608369,0.0,Released,4.8,137.0
0,38262,it,Grandi magazzini,2.892796,0.0,Released,5.4,61.0
0,28093,en,In Which We Serve,0.861823,0.0,Released,6.6,18.0
0,188521,en,Spies of Warsaw,2.224206,0.0,Released,6.7,12.0
0,288430,en,In the Edges: The 'Grizzly Man' Session,0.005173,0.0,Released,0.0,0.0
3000000,121147,en,Freeloaders,4.513823,0.0,Released,4.3,14.0
0,76202,en,Wait until spring Bandini,0.089074,0.0,Released,6.8,2.0
584000,109435,en,Street Scene,0.533219,0.0,Released,5.7,7.0
0,161374,en,Tarantulas: The Deadly Cargo,0.397274,0.0,Released,7.0,2.0
0,18172,en,All the Right Moves,7.108331,17233166.0,Released,5.5,78.0
0,212994,en,From One Second to the Next,0.466299,0.0,Released,7.4,10.0
0,35038,cn,龍在天涯,1.226795,0.0,Released,5.6,8.0
0,5302,en,Without You I'm Nothing,0.138263,1218730.0,Released,5.0,1.0
0,80957,en,Pressed,1.579853,0.0,Released,4.9,9.0
0,68750,en,Rapid Fire,0.995223,0.0,Released,5.5,4.0
50000,27548,en,Slime City,1e-06,0.0,Released,4.7,7.0
10000000,33927,en,Deadfall,1.145806,18.0,Released,3.1,14.0
0,302435,mr,Ashi Hi Banwa Banwi,0.124208,0.0,Released,8.0,2.0
0,159849,en,Why We Fight: Divide and Conquer,0.473322,0.0,Released,5.0,1.0
0,242628,en,"Go West, Young Lady",0.807261,0.0,Released,7.0,1.0
0,147683,ro,"Profetul, aurul și ardelenii",0.259357,0.0,Released,0.0,0.0
0,318277,en,Larry Kramer In Love & Anger,0.426831,0.0,Released,6.3,3.0
0,43481,en,Black River,0.607155,0.0,Released,5.6,11.0
0,380622,fr,Rester vertical,1.679783,0.0,Released,5.4,14.0
0,87706,en,The Dark,0.880585,0.0,Released,5.2,8.0
0,136786,en,Liv & Ingmar,0.462133,0.0,Released,7.6,5.0
0,148479,fi,Siivoton juttu,0.116532,0.0,Released,6.5,2.0
0,29966,en,Blood on the Moon,1.033927,88.0,Released,5.8,16.0
0,52913,it,Squadra antimafia,0.27124,0.0,Released,7.2,3.0
0,55180,en,The Last Big Thing,0.695095,0.0,Released,6.0,3.0
0,38150,en,Heartless,3.977054,0.0,Released,6.2,68.0
0,162862,en,Peg o' My Heart,0.049323,0.0,Released,0.0,0.0
0,281007,no,Den sommeren jeg fylte 15,9.95301,0.0,Released,5.3,7.0
0,32043,en,The Guardian,7.444848,17037887.0,Released,5.3,32.0
0,46230,en,Pale Blood,0.025088,0.0,Released,6.0,2.0
0,342474,en,Jenny's Wedding,4.886524,0.0,Released,5.3,145.0
0,53865,en,The Key,0.184905,0.0,Released,0.0,0.0
0,147169,es,Under the Lighthouse Dancing,0.002801,0.0,Released,0.0,0.0
1500000,40599,en,Red Canyon,0.300118,0.0,Released,4.8,4.0
0,23655,en,Groove,0.607562,0.0,Released,5.6,6.0
8000000,18420,en,City of Industry,1.922014,0.0,Released,5.6,14.0
0,3079,en,The Curse of Frankenstein,4.307941,0.0,Released,6.8,61.0
0,99846,en,Moonshine County Express,0.334056,0.0,Released,0.0,0.0
0,14978,en,Moog,1.01593,0.0,Released,4.4,5.0
0,24786,en,In Tranzit,5.005837,0.0,Released,6.2,16.0
0,206188,en,Once Upon a Scoundrel,0.000904,0.0,Released,0.0,0.0
0,162877,nl,Venus In Furs,0.585592,0.0,Released,4.3,3.0
0,61312,en,"Video Nasties: Moral Panic, Censorship & Videotape",0.376182,0.0,Released,7.2,9.0
0,347689,en,Pee-wee's Big Holiday,3.64791,0.0,Released,5.8,69.0
0,27009,en,Beneath Loch Ness,1.055415,0.0,Released,2.6,5.0
0,14820,en,Music Within,5.507134,153205.0,Released,6.7,18.0
0,20183,en,"Puff, the Magic Dragon",0.635137,0.0,Released,7.0,2.0
20000000,272878,en,Max,7.987747,43967255.0,Released,6.8,282.0
0,171540,he,Mi mefahed mezeev hara,4.552786,33232.0,Released,6.5,124.0
0,70581,en,Heaven's Burning,0.467352,0.0,Released,5.1,5.0
0,14694,en,The Snow Walker,2.316254,0.0,Released,6.3,34.0
36000000,345920,en,Collateral Beauty,14.575883,87416021.0,Released,6.9,1553.0
0,13689,en,Peaceful Warrior,10.398351,0.0,Released,7.3,95.0
0,13905,en,Farscape: The Peacekeeper Wars,5.715534,0.0,Released,7.5,74.0
3700000,12477,ja,火垂るの墓,0.010902,0.0,Released,8.2,974.0
0,293570,en,Enemy of the Reich: The Noor Inayat Khan Story,0.592531,0.0,Released,0.0,0.0
0,77852,en,Enigma,0.043624,0.0,Released,4.0,1.0
25000000,6116,en,Spice World,4.257516,100000000.0,Released,4.7,124.0
0,13981,ja,エクスマキナ,5.889896,0.0,Released,6.6,79.0
0,240566,ja,Tokyo Tribe,3.527196,0.0,Released,6.5,36.0
0,13493,en,College Road Trip,6.640014,68397662.0,Released,5.0,91.0
0,18513,en,The Naked Prey,2.243937,0.0,Released,7.0,23.0
0,23855,en,The First $20 Million Is Always the Hardest,6.725887,0.0,Released,5.1,14.0
20000000,9760,en,Epic Movie,5.549609,86865564.0,Released,3.2,334.0
70000,29071,en,The Undead,1.116166,0.0,Released,4.4,7.0
0,127849,cn,鎗王,0.724986,0.0,Released,6.4,10.0
0,355636,en,Sandook,0.021204,0.0,Released,0.0,0.0
0,355335,en,Natasha Leggero: Live at Bimbo's,0.143351,0.0,Released,7.7,3.0
0,16450,en,Hero Wanted,3.382052,0.0,Released,5.3,36.0
0,129798,en,The Crying Dead,0.544923,0.0,Released,4.0,6.0
0,419289,es,Allende en su laberinto,0.0,0.0,Released,0.0,0.0
0,86814,en,News from Home,0.082319,0.0,Released,8.5,4.0
0,94663,hu,Szegénylegények,1.112254,0.0,Released,6.0,13.0
0,66045,ja,ブラックマジックM(マリオ)-66,1.448415,0.0,Released,7.0,4.0
0,391700,fr,C'est quoi cette famille ?!,2.668929,0.0,Released,6.2,58.0
0,64943,it,Giordano Bruno,0.738416,0.0,Released,6.7,6.0
0,278837,en,I Am Steve McQueen,0.853402,0.0,Released,5.6,7.0
0,109472,en,Ek Je Aachhe Kanya,0.001653,0.0,,0.0,0.0
0,44041,en,The Dark Mirror,2.044264,0.0,Released,6.3,18.0
0,82999,es,Penumbra,0.858068,0.0,Released,6.5,11.0
1800000,38358,en,The Last Exorcism,6.397109,67738090.0,Released,5.6,330.0
0,27327,en,Phantom of the Paradise,6.469438,0.0,Released,7.5,101.0
0,4952,en,Pillow Talk,2.208919,0.0,Released,6.8,49.0
22000000,10445,en,Shadowlands,2.96586,0.0,Released,6.8,61.0
0,107096,en,Nemesis 3: Time Lapse,0.781245,0.0,Released,5.3,4.0
1999000,18223,en,Poison Ivy: The Secret Society,2.84929,0.0,Released,4.2,12.0
32000000,24662,en,Cats Don't Dance,3.406836,3566637.0,Released,7.1,25.0
4000000,123,en,The Lord of the Rings,7.914795,30471420.0,Released,6.1,187.0
0,29055,en,Sting of the Black Scorpion,0.422609,0.0,Released,8.0,1.0
0,70192,en,Count Three and Pray,0.179491,0.0,Released,3.5,5.0
0,3022,en,Dr. Jekyll and Mr. Hyde,2.225578,0.0,Released,6.6,31.0
0,115665,es,Éxtasis,0.668037,0.0,Rumored,6.3,4.0
0,264337,en,Spare Parts,6.856419,0.0,Released,6.6,65.0
0,41089,en,Under the Volcano,1.55558,0.0,Released,6.7,20.0
0,118575,ja,銀座化粧,0.444682,0.0,Released,4.0,1.0
0,12772,en,Leap of Faith,5.25527,0.0,Released,5.1,49.0
0,17657,en,Ice Station Zebra,4.03039,0.0,Released,6.2,51.0
0,49782,sv,Nattlek,0.378035,0.0,Released,6.3,6.0
0,279006,en,Kent State,0.000308,0.0,Released,5.0,1.0
0,60029,en,Malibu Beach,0.084335,0.0,Released,4.3,5.0
0,331641,es,Techo y comida,0.751451,0.0,Released,5.5,11.0
0,10499,de,Die Stille nach dem Schuss,1.428565,0.0,Released,5.4,6.0
0,76532,fr,Les Adoptés,1.877117,0.0,Released,6.9,29.0
0,291976,pl,Zaduszki,0.028504,0.0,Released,0.0,0.0
0,263873,fr,The Undertaker's Wedding,1.187218,0.0,Released,0.0,0.0
0,194089,en,The Pickaninny Dance from the “Passing Show”,0.230014,0.0,Released,6.0,2.0
0,115124,hi,Awara Paagal Deewana,1.447152,0.0,Released,5.2,9.0
0,40768,en,Flag Wars,0.102116,0.0,Released,7.0,2.0
0,319078,en,Most Likely to Succeed,0.18307,0.0,Released,8.5,4.0
0,181269,en,Secrets of a Married Man,0.79666,0.0,Released,5.0,1.0
10000000,15037,en,Can't Hardly Wait,6.426937,25605015.0,Released,6.1,122.0
0,102541,en,The Patent Leather Kid,0.001402,0.0,Released,0.0,0.0
0,189472,en,La dama boba,0.054873,0.0,Released,5.0,1.0
0,70193,ja,Hazard,0.455885,0.0,Released,7.4,5.0
11000000,18387,en,Big Wednesday,11.589692,0.0,Released,6.8,47.0
20000000,6933,en,One Missed Call,11.104479,0.0,Released,4.7,174.0
0,68761,en,A Brooklyn State of Mind,0.322091,0.0,Released,5.0,1.0
0,81472,en,Kill Squad,0.016901,0.0,Released,4.6,4.0
0,223389,en,Dead Silence,1.28251,0.0,Released,5.3,3.0
70000000,188207,en,The Legend of Hercules,6.599539,61279452.0,Released,4.4,542.0
0,180418,es,15 años y un día,0.785439,0.0,Released,6.4,7.0
0,84362,es,El caníbal,1.439215,0.0,Released,3.8,8.0
0,110555,ru,Quchis dgeebi,0.422693,0.0,Released,5.3,4.0
0,302721,en,Operation Dalmatian: The Big Adventure,0.101382,0.0,Released,3.5,2.0
2000000,33251,ko,Jibeuro,1.832369,0.0,Released,7.1,25.0
0,386827,en,Love Is All You Need?,1.850115,0.0,Released,7.0,6.0
0,8785,pl,Rekopis znaleziony w Saragossie,2.277685,0.0,Released,7.4,23.0
0,43119,en,Machine-Gun Kelly,1.493682,0.0,Released,6.6,8.0
0,102878,en,A Brother's Kiss,0.92491,0.0,Released,8.0,1.0
0,25751,en,Children of the Corn V: Fields of Terror,6.132346,0.0,Released,3.8,32.0
0,288293,en,Jungre de Ikou,0.076206,0.0,Released,6.5,2.0
0,25425,cn,笑太極,1.295722,0.0,Released,6.5,4.0
0,58985,en,Grace of My Heart,9.364418,0.0,Released,6.5,15.0
421496,147876,en,The Bowery,0.220136,0.0,Released,3.0,3.0
75000000,8909,en,Wanted,12.457896,258270008.0,Released,6.4,2583.0
0,11291,sv,Bröderna Lejonhjärta,2.820184,0.0,Released,6.9,22.0
0,12637,en,"New York, New York",6.453433,0.0,Released,6.1,70.0
0,170632,en,Stuck,0.160291,0.0,Released,5.5,3.0
25000000,83770,en,On the Road,7.323283,8784318.0,Released,5.5,312.0
0,88922,zh,油鬼子,1.618503,0.0,Released,5.8,7.0
0,44324,fr,Le Roi du maquillage,0.213973,0.0,Released,6.0,6.0
19000000,4247,en,Scary Movie,12.446738,278019771.0,Released,6.0,1468.0
25000000,20309,en,Say It Isn't So,3.65507,0.0,Released,4.8,47.0
0,387805,es,7:19,1.148379,0.0,Released,6.7,7.0
0,337085,en,Estranged,1.908936,0.0,Released,5.1,27.0
20000000,3432,en,Mr. Brooks,7.423812,41637263.0,Released,6.8,543.0
6229577,363841,en,Gernika,4.068005,0.0,Released,5.3,41.0
0,37716,en,Mr Accident,0.881467,0.0,Released,5.3,2.0
500000,49250,en,Drones,0.328804,0.0,Released,5.2,5.0
35000000,9651,en,Supergirl,11.932675,14296438.0,Released,4.7,108.0
0,19156,zh,十八般武藝,0.995774,0.0,Released,6.7,9.0
15000,58589,en,Metal Gear Solid: Philanthropy,0.254232,0.0,Released,6.4,7.0
0,42107,en,Chicken Ranch,0.0742,0.0,Released,6.0,1.0
0,238529,en,Triangle: Remembering the Fire,0.053228,0.0,Released,0.0,0.0
0,19482,ko,멋진 하루,1.595804,0.0,Released,6.2,9.0
0,8428,en,Pump up the Volume,4.289341,11541758.0,Released,7.0,86.0
0,43206,no,Pitbullterje,0.190787,0.0,Released,6.5,5.0
0,15282,en,The Hide,0.187025,0.0,Released,6.2,5.0
0,448767,en,Johanneksen leipäpuu,0.001676,0.0,Released,0.0,0.0
0,99698,en,Mille Mois,0.252078,0.0,Released,5.0,4.0
0,339994,en,The Good Neighbor,6.049596,0.0,Released,6.2,116.0
0,157851,en,Maps to the Stars,9.431879,1338365.0,Released,5.8,398.0
0,54804,en,Staggered,0.791416,0.0,Released,5.5,5.0
0,76235,da,Sult,0.47293,0.0,Released,7.5,11.0
0,31899,en,Ever Since Eve,0.46476,0.0,Released,3.6,4.0
0,174925,en,Old Wives for New,0.17124,0.0,Released,0.0,0.0
0,384894,en,Conspiracy Encounters,0.212769,0.0,Released,2.5,2.0
20000000,40952,en,Alone in the Dark,1.057387,8178569.0,Released,5.5,26.0
0,52216,fr,À nous les petites Anglaises!,0.261408,0.0,Released,5.8,4.0
0,424145,ru,Петербург. Только по любви,0.780748,243000.0,Released,7.7,3.0
0,85411,en,The Three Stooges,0.309153,0.0,Released,4.8,5.0
0,18557,en,Acolytes,2.146064,0.0,Released,5.5,18.0
0,43585,en,Headless Horseman,0.54312,0.0,Released,5.7,3.0
0,84254,ru,Шерлок Холмс и доктор Ватсон: Собака Баскервилей,1.617422,0.0,Released,7.5,21.0
0,36067,en,13 Lakes,0.190302,0.0,Released,5.0,1.0
0,2241,de,Sonnenallee,3.767086,0.0,Released,6.6,27.0
0,5961,sv,Fanny och Alexander,5.472431,4971340.0,Released,7.3,138.0
0,3777,ja,蜘蛛巣城,6.471043,0.0,Released,7.7,181.0
0,37921,en,In Harm's Way,2.29139,0.0,Released,6.5,25.0
25000000,590,en,The Hours,14.686487,41597830.0,Released,7.0,461.0
40000000,293767,en,Billy Lynn's Long Halftime Walk,8.009568,30930984.0,Released,5.9,158.0
0,51481,en,Mean Girls 2,7.515436,0.0,Released,5.1,281.0
0,42232,en,Bound for Glory,3.207471,0.0,Released,7.0,22.0
40000000,68179,en,Escape from Planet Earth,11.617481,74597643.0,Released,5.7,337.0
0,174442,en,Bosko's Parlor Pranks,0.001347,0.0,Released,0.0,0.0
0,68347,en,Food of the Gods II,1.159883,0.0,Released,5.8,8.0
0,47259,en,Cherry Tree Lane,1.318859,0.0,Released,5.1,18.0
0,118408,ja,グスコーブドリの伝記,0.394173,2.0,Released,6.5,2.0
40000000,8880,en,Che: Part Two,7.500907,0.0,Released,6.7,155.0
8575000,290098,ko,아가씨,16.727405,1983204.0,Released,8.1,453.0
0,79771,en,Chillerama,3.644134,0.0,Released,5.9,31.0
0,102053,en,Them Idiots: Whirled Tour,0.410033,0.0,Released,6.9,4.0
0,78237,es,Tiempo de valientes,1.450114,0.0,Released,6.8,17.0
0,12536,en,Home Alone 4,6.137056,0.0,Released,3.9,239.0
0,14887,en,Bongwater,1.660609,0.0,Released,5.0,12.0
0,247124,cs,Mág,0.030253,0.0,Released,0.0,0.0
0,50326,en,How The West Was Fun,2.725497,0.0,Released,4.6,13.0
4317946,57276,de,Pina,12.452985,14624826.0,Released,7.3,76.0
25000000,60309,en,The Conspirator,5.481452,15478800.0,Released,6.2,138.0
0,2614,en,Innerspace,10.134408,25893810.0,Released,6.6,336.0
0,361251,es,Camino a La Paz,0.247958,0.0,Released,7.0,3.0
0,73160,pt,Bellini e o Demônio,0.116346,0.0,Released,4.0,1.0
0,89440,pl,Święta krowa,0.011504,0.0,Released,0.0,0.0
0,346473,en,Lisa Lampanelli: Back to the Drawing Board,0.126769,0.0,Released,6.5,1.0
1100000,92060,en,Michael Jackson's Thriller,17.85649,0.0,Released,8.1,90.0
0,53392,en,His New Profession,0.339995,0.0,Released,5.6,8.0
0,65435,en,Consuming Kids: The Commercialization of Childhood,0.180931,0.0,Released,7.6,5.0
0,15953,ru,Fuera de carta,1.653025,0.0,Released,5.5,24.0
0,169692,it,Padroni di casa,0.430112,0.0,Released,4.8,6.0
0,1644,en,The Vanishing,7.492302,0.0,Released,5.9,134.0
0,159011,en,Manhunt: The Inside Story of the Hunt for Bin Laden,0.527539,0.0,Released,6.3,4.0
0,20860,en,The Stoned Age,2.207065,0.0,Released,5.7,18.0
0,8277,en,American Pie Presents: Beta House,7.777928,0.0,Released,5.4,480.0
0,114395,en,Juvenile Court,0.007685,0.0,Released,8.0,1.0
0,36465,en,Into the Storm,11.322269,0.0,Released,5.9,20.0
0,148558,en,Betty Boop's Museum,0.160229,0.0,Released,6.5,2.0
0,224089,ro,Un comisar acuză,0.022989,0.0,Released,8.5,2.0
0,51604,cs,Dešťová víla,0.166355,0.0,Released,4.5,2.0
0,145474,en,The Invisible Men,0.187797,0.0,Released,5.0,1.0
32000000,68722,en,The Master,8.074218,28258060.0,Released,7.0,720.0
30000000,7214,en,Coach Carter,11.093737,76669806.0,Released,7.3,510.0
0,11204,de,Dresden,3.462206,0.0,Released,6.6,10.0
0,330628,en,The Answer,1.863127,0.0,Released,5.0,11.0
0,47489,en,La Lune dans le caniveau,1.0988,0.0,Released,6.0,12.0
0,36222,ja,Dead or Alive: Final,0.903011,0.0,Released,5.3,18.0
0,20553,en,21 Up,1.554186,0.0,Released,7.9,18.0
7700000,283708,fr,Loin des hommes,3.790687,0.0,Released,6.6,43.0
0,62726,en,Avrora,0.175627,0.0,Released,3.5,2.0
0,17175,en,The Last Word,10.341167,0.0,Released,6.4,16.0
0,41058,en,I Shot Jesse James,3.07047,0.0,Released,6.4,14.0
0,29542,en,Blood Dolls,0.596097,0.0,Released,4.9,9.0
0,4419,it,Caccia all'uomo,0.486958,0.0,Released,0.0,0.0
0,18242,en,The Secret Adventures of Tom Thumb,0.381704,0.0,Released,7.1,8.0
0,41075,hu,Sose halunk meg!,0.012313,0.0,Released,5.0,1.0
0,32782,en,Come Dance at My Wedding,0.818503,0.0,Released,4.4,4.0
0,18072,en,Pure,5.682406,102471.0,Released,6.6,17.0
0,13442,en,Zig Zag,1.131639,0.0,Released,6.5,11.0
0,80046,en,Red Line 7000,0.846066,0.0,Released,4.0,6.0
2000000,12597,en,Hellraiser: Inferno,6.984609,0.0,Released,5.3,101.0
0,8284,en,The Limits of Control,9.205574,0.0,Released,6.4,68.0
0,70846,ja,ラブ&ポップ,1.561896,0.0,Released,7.0,10.0
